marketplace,operation_id,http_method,host,path,section,scope,safety,summary,pagination,rate_limit,status,implemented_in_baseline,contract_parameters,request_body,replacement,shutdown_date
wildberries,postV3DbwOrdersStatus,POST,marketplace-api.wildberries.ru,/api/v3/dbw/orders/status,Сборочные задания DBW,marketplace,read,Получить статусы сборочных заданий,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""orders""],""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":1000,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,postV3DbwOrdersStickers,POST,marketplace-api.wildberries.ru,/api/v3/dbw/orders/stickers,Сборочные задания DBW,marketplace,write,Получить стикеры сборочных заданий,none,,CURRENT,True,"[{""name"":""type"",""in"":""query"",""required"":true,""schema"":{""type"":""string"",""enum"":[""svg"",""zplv"",""zplh"",""png""]}},{""name"":""width"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[58,40]}},{""name"":""height"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[40,30]}}]","{""required"":false,""content"":{""application/json"":{""type"":""object"",""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":100,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,patchV3DbwOrdersOrderIdCancel,PATCH,marketplace-api.wildberries.ru,/api/v3/dbw/orders/{orderId}/cancel,Сборочные задания DBW,marketplace,write,Отменить сборочное задание,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]",null,,
wildberries,patchV3DbwOrdersOrderIdConfirm,PATCH,marketplace-api.wildberries.ru,/api/v3/dbw/orders/{orderId}/confirm,Сборочные задания DBW,marketplace,write,Перевести на сборку,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]",null,,
wildberries,putV3DbwOrdersOrderIdMetaGtin,PUT,marketplace-api.wildberries.ru,/api/v3/dbw/orders/{orderId}/meta/gtin,Идентификаторы маркировки DBW,marketplace,write,Закрепить GTIN за сборочным заданием,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]","{""required"":true,""content"":{""application/json"":{""type"":""object"",""required"":[""gtin""],""properties"":{""gtin"":{""type"":""string"",""minLength"":13,""maxLength"":13}}}}}",,
wildberries,putV3DbwOrdersOrderIdMetaImei,PUT,marketplace-api.wildberries.ru,/api/v3/dbw/orders/{orderId}/meta/imei,Идентификаторы маркировки DBW,marketplace,write,Закрепить IMEI за сборочным заданием,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]","{""required"":true,""content"":{""application/json"":{""type"":""object"",""required"":[""imei""],""properties"":{""imei"":{""type"":""string"",""minLength"":15,""maxLength"":15}}}}}",,
wildberries,putV3DbwOrdersOrderIdMetaUin,PUT,marketplace-api.wildberries.ru,/api/v3/dbw/orders/{orderId}/meta/uin,Идентификаторы маркировки DBW,marketplace,write,Закрепить УИН за сборочным заданием,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]","{""required"":true,""content"":{""application/json"":{""type"":""object"",""required"":[""uin""],""properties"":{""uin"":{""type"":""string"",""minLength"":16,""maxLength"":16}}}}}",,
wildberries,wb_get_api_dbw_warehouses_warehouseid_contacts,GET,marketplace-api.wildberries.ru,/api/v3/dbw/warehouses/{warehouseId}/contacts,Склады продавца,marketplace,read,Список контактов,none,,CURRENT,True,"[{""name"":""warehouseId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]",null,,
wildberries,wb_put_api_dbw_warehouses_warehouseid_contacts,PUT,marketplace-api.wildberries.ru,/api/v3/dbw/warehouses/{warehouseId}/contacts,Склады продавца,marketplace,write,Обновить список контактов,none,,CURRENT,True,"[{""name"":""warehouseId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]","{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/StoreContactRequestBody""}}}",,
wildberries,wb_get_api_offices,GET,marketplace-api.wildberries.ru,/api/v3/offices,Склады продавца,marketplace,read,Получить список складов WB,none,,CURRENT,True,[],null,,
wildberries,wb_fbs_orders,GET,marketplace-api.wildberries.ru,/api/v3/orders,marketplace,marketplace,read,Получить информацию о сборочных заданиях,none,,CURRENT,True,"[{""name"":""limit"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""minimum"":1,""maximum"":1000}},{""name"":""next"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}},{""name"":""dateFrom"",""in"":""query"",""required"":false,""schema"":{""type"":""integer""}},{""name"":""dateTo"",""in"":""query"",""required"":false,""schema"":{""type"":""integer""}}]",null,,
wildberries,wb_post_api_orders_client,POST,marketplace-api.wildberries.ru,/api/v3/orders/client,Сборочные задания FBS,marketplace,write,Заказы с информацией по клиенту,none,,CURRENT,True,[],"{""required"":true,""content"":{""application/json"":{""$ref"":""#/components/schemas/OrdersRequestAPI""}}}",,
wildberries,wb_fbs_orders_new,GET,marketplace-api.wildberries.ru,/api/v3/orders/new,marketplace,marketplace,read,Получить список новых сборочных заданий,none,300 req/min,CURRENT,True,[],null,,
wildberries,wb_fbs_orders_status,POST,marketplace-api.wildberries.ru,/api/v3/orders/status,marketplace,marketplace,read,Получить статусы сборочных заданий,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""required"":[""orders""],""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":1000,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,wb_post_api_orders_status_history,POST,marketplace-api.wildberries.ru,/api/v3/orders/status/history,Сборочные задания FBS,marketplace,read,История статусов для сборочных заданий трансграничных поставок,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":100,""items"":{""type"":""integer""}}}}}}",,
wildberries,wb_fbs_stickers,POST,marketplace-api.wildberries.ru,/api/v3/orders/stickers,marketplace,marketplace,read,Получить стикеры сборочных заданий,none,,CURRENT,True,"[{""name"":""type"",""in"":""query"",""required"":true,""schema"":{""type"":""string"",""enum"":[""svg"",""zplv"",""zplh"",""png""]}},{""name"":""width"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[58,40]}},{""name"":""height"",""in"":""query"",""required"":true,""schema"":{""type"":""integer"",""enum"":[40,30]}}]","{""required"":false,""content"":{""application/json"":{""type"":""object"",""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":100,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,wb_post_api_orders_stickers_cross_border,POST,marketplace-api.wildberries.ru,/api/v3/orders/stickers/cross-border,Сборочные задания FBS,marketplace,write,Получить стикеры сборочных заданий трансграничных поставок,none,,CURRENT,True,[],"{""required"":false,""content"":{""application/json"":{""type"":""object"",""properties"":{""orders"":{""type"":""array"",""minItems"":1,""maxItems"":100,""items"":{""type"":""integer"",""format"":""int64""}}}}}}",,
wildberries,wb_patch_api_orders_orderid_cancel,PATCH,marketplace-api.wildberries.ru,/api/v3/orders/{orderId}/cancel,Сборочные задания FBS,marketplace,write,Отменить сборочное задание,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]",null,,
wildberries,wb_delete_api_orders_orderid_meta,DELETE,marketplace-api.wildberries.ru,/api/v3/orders/{orderId}/meta,Идентификаторы маркировки FBS,marketplace,destructive,Удалить идентификаторы маркировки сборочного задания,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}},{""name"":""key"",""in"":""query"",""required"":true,""schema"":{""type"":""string"",""enum"":[""imei"",""uin"",""gtin"",""sgtin"",""customsDeclaration""]}}]",null,,
wildberries,wb_put_api_orders_orderid_meta_expiration,PUT,marketplace-api.wildberries.ru,/api/v3/orders/{orderId}/meta/expiration,Идентификаторы маркировки FBS,marketplace,write,Закрепить за сборочным заданием срок годности товара,none,,CURRENT,True,"[{""name"":""orderId"",""in"":""path"",""required"":true,""schema"":{""type"":""integer"",""format"":""int64""}}]","{""required"":true,""content"":{""application/json"":{""type"":""object"",""required"":[""expiration""],""properties"":{""expiration"":{""type"":""string"",""format"":""date (dd.mm.yyyy)""}}}}}",,
